14.02648625	99.98371670
14.02648755	99.98367446
14.02648625	99.98363221
14.02648722	99.98352258
14.02648592	99.98347832
14.02649893	99.98343943
14.02649633	99.98339517
14.02649958	99.98335091
14.02649958	99.98328520
14.02649698	99.98324229
14.02649828	99.98320071
14.02649828	99.98315981
14.02649503	99.98311689
14.02649893	99.98307398
14.02649568	99.98300960
14.02650674	99.98296937
14.02647877	99.98294389
14.02644624	99.98290299
14.02644494	99.98286007
14.02644689	99.98281514
14.02644559	99.98275077
14.02644689	99.98271121
14.02644884	99.98266695
14.02645730	99.98262269
14.02645944	99.98257911
14.02645618	99.98253418
14.02645618	99.98247169
14.02645488	99.98242945
14.02646399	99.98238788
14.02648676	99.98234429
14.02652840	99.98232216
14.02657068	99.98230137
14.02661297	99.98227992
14.02664224	99.98225712
14.02666306	99.98221420
14.02666566	99.98217129
14.02666436	99.98212837
14.02666500	99.98206452
14.02666435	99.98202227
14.02667216	99.98197869
14.02667281	99.98193711
14.02667216	99.98189353
14.02667476	99.98184927
14.02667541	99.98178624
14.02667346	99.98174333
14.02667476	99.98169974
14.02667346	99.98165682
14.02667476	99.98161525
14.02667476	99.98161525
14.02667541	99.98150729
14.02667346	99.98146572
14.02667411	99.98142146
14.02667281	99.98137854
14.02667520	99.98133664
14.02666284	99.98129373
14.02666479	99.98125148
14.02666479	99.98118644
14.02666349	99.98114352
14.02666284	99.98109994
14.02666479	99.98105568
14.02666609	99.98101411
14.02666414	99.98096583
14.02666257	99.98091104
14.02666387	99.98086544
14.02666387	99.98082253
14.02669510	99.98077827
14.02673673	99.98075547
14.02677967	99.98075749
14.02681805	99.98073335
14.02686424	99.98071323
14.02690198	99.98069177
14.02694426	99.98069177
14.02698785	99.98071457
14.02703989	99.98071122
14.02708153	99.98071189
14.02712317	99.98071189
14.02717196	99.98071189
14.02721554	99.98071390
14.02725978	99.98071256
14.02730142	99.98071055
14.02735216	99.98069177
14.02739445	99.98069177
14.02743478	99.98069110
14.02745652	99.98064990
14.02745197	99.98060699
14.02746433	99.98056340
14.02746628	99.98051780
14.02746693	99.98047422
14.02747343	99.98041387
14.02747474	99.98036961
14.02747516	99.98032842
14.02748427	99.98028282
14.02749533	99.98024125
14.02750574	99.98019632
14.02751810	99.98015475
14.02753697	99.98011384
14.02754022	99.98007160
14.02752591	99.98002399
14.02752591	99.97996498
14.02752656	99.97992005
14.02752786	99.97987714
14.02754087	99.97983288
14.02755779	99.97979198
14.02757795	99.97974571
14.02759292	99.97970548
14.02760983	99.97965854
14.02762195	99.97962142
14.02764277	99.97957649
14.02766294	99.97953223
14.02768441	99.97949133
14.02770457	99.97944640
14.02772799	99.97940751
14.02774816	99.97936191
14.02776703	99.97933844
14.02779585	99.97929521
14.02781927	99.97925497
14.02786091	99.97927844
14.02789213	99.97931801
14.02793442	99.97934080
14.02796499	99.97936159
14.02800663	99.97938439
14.02803981	99.97940585
14.02807949	99.97944876
14.02811332	99.97946754
14.02815105	99.97949034
14.02818423	99.97948766
14.02820635	99.97944675
14.02822457	99.97940317
14.02825644	99.97935891
14.02827596	99.97931666
14.02830719	99.97929588
14.02833841	99.97925430
14.02837159	99.97922949
14.02840282	99.97919127
14.02843339	99.97916646
14.02846592	99.97912422
14.02850430	99.97910075
14.02853878	99.97906118
14.02856936	99.97903839
14.02860904	99.97901425
14.02864287	99.97897468
14.02867037	99.97895443
14.02871331	99.97891219
14.02874519	99.97888939
14.02877576	99.97886860
14.02881805	99.97882233
14.02884993	99.97880221
14.02888050	99.97878277
14.02892279	99.97878277
14.02894361	99.97880221
14.02897548	99.97884776
14.02899760	99.97888933
14.02902623	99.97893090
14.02904900	99.97895504
14.02908022	99.97899997
14.02910169	99.97903819
14.02913227	99.97908513
14.02916414	99.97910592
14.02918041	99.97914749
14.02921228	99.97919041
14.02923375	99.97923265
14.02926628	99.97925679
14.02929881	99.97929971
14.02931832	99.97933994
14.02934955	99.97936140
14.02939122	99.97940698
14.02938078	99.97942578
14.02934110	99.97938286
14.02930727	99.97936140
14.02927604	99.97931514
14.02925465	99.97927905
14.02922407	99.97925357
14.02919610	99.97921200
14.02917268	99.97916841
14.02914080	99.97914561
14.02911868	99.97910337
14.02909029	99.97905978
14.02906687	99.97902022
14.02903759	99.97899809
14.02901417	99.97895652
14.02899270	99.97891360
14.02896408	99.97886800
14.02894326	99.97882442
14.02891073	99.97880296
14.02889057	99.97876004
14.02886146	99.97871780
14.02883934	99.97867488
14.02880812	99.97865410
14.02877494	99.97861118
14.02875312	99.97856737
14.02872580	99.97852445
14.02870238	99.97850098
14.02867376	99.97845941
14.02865164	99.97841851
14.02862106	99.97837559
14.02858788	99.97835279
14.02856641	99.97830921
14.02853844	99.97826763
14.02850656	99.97824349
14.02847404	99.97820393
14.02844281	99.97818113
14.02841158	99.97813754
14.02838296	99.97811676
14.02835108	99.97807518
14.02831725	99.97805373
14.02827627	99.97801081
14.02824634	99.97798734
14.02821381	99.97794308
14.02817061	99.97792171
14.02814198	99.97790226
14.02810165	99.97788147
14.02806717	99.97785532
14.02802488	99.97781844
14.02799496	99.97779497
14.02795592	99.97777553
14.02791168	99.97775206
14.02788241	99.97773060
14.02783817	99.97768835
14.02780760	99.97766824
14.02776856	99.97764745
14.02772563	99.97762666
14.02769166	99.97760068
14.02765197	99.97757721
14.02761294	99.97755710
14.02756870	99.97753497
14.02753812	99.97749473
14.02749649	99.97747261
14.02747437	99.97744713
14.02750744	99.97740863
14.02753671	99.97738650
14.02755818	99.97734292
14.02757119	99.97730201
14.02758952	99.97725688
14.02760267	99.97721249
14.02762088	99.97717091
14.02764151	99.97712733
14.02765191	99.97708441
14.02766297	99.97704284
14.02768250	99.97699986
14.02769291	99.97693750
14.02770397	99.97689525
14.02771308	99.97685234
14.02772414	99.97681076
14.02773325	99.97676785
14.02774561	99.97672225
14.02774561	99.97667799
14.02775732	99.97663642
14.02776577	99.97659216
14.02779724	99.97642129
14.02779789	99.97637904
14.02779899	99.97633680
14.02780570	99.97629388
14.02780700	99.97624895
14.02780895	99.97620537
14.02780830	99.97614301
14.02780830	99.97610009
14.02781611	99.97605852
14.02781676	99.97601426
14.02781741	99.97596933
14.02781741	99.97592709
14.02781936	99.97586540
14.02782001	99.97582382
14.02781936	99.97578024
14.02781936	99.97573665
14.02781938	99.97569044
14.02781873	99.97564752
14.02781938	99.97558516
14.02781873	99.97554292
14.02781938	99.97550000
14.02781969	99.97545709
14.02781873	99.97541216
14.02781873	99.97536924
14.02781938	99.97532365
14.02782068	99.97526263
14.02781938	99.97522105
14.02782068	99.97517814
14.02781808	99.97513321
14.02779791	99.97511443
14.02775172	99.97511175
14.02770618	99.97511242
14.02766245	99.97511273
14.02762016	99.97511340
14.02757267	99.97511541
14.02752775	99.97511343
14.02748417	99.97511544
14.02743668	99.97511477
14.02739309	99.97511611
14.02734950	99.97511678
14.02730787	99.97511678
14.02725712	99.97511611
14.02721614	99.97513287
14.02717193	99.97513153
14.02712119	99.97513153
14.02707890	99.97511678
14.02703661	99.97511343
14.02701775	99.97509398
14.02698838	99.97511411
14.02694544	99.97511613
14.02690186	99.97511479
14.02685111	99.97511411
14.02680948	99.97511479
14.02676849	99.97511344
14.02671710	99.97511277
14.02667416	99.97511277
14.02663122	99.97511411
14.02657983	99.97511277
14.02653949	99.97511076
14.02649786	99.97511210
14.02644651	99.97511093
14.02640422	99.97511093
14.02636128	99.97511025
14.02631965	99.97509416
14.02626956	99.97509282
14.02626890	99.97504789
14.02627866	99.97500498
14.02627541	99.97496340
14.02627866	99.97491915
14.02627736	99.97487422
14.02628712	99.97481320
14.02628647	99.97476961
14.02628958	99.97472858
14.02629153	99.97468298
14.02629023	99.97463939
14.02629673	99.97459447
14.02629738	99.97453211
14.02629711	99.97459766
14.02630817	99.97456078
14.02630947	99.97451116
14.02630817	99.97444544
14.02630817	99.97440588
14.02631012	99.97436095
14.02631077	99.97431871
14.02631142	99.97427512
14.02631988	99.97423087
14.02631857	99.97416783
14.02631792	99.97412559
14.02632053	99.97408469
14.02632963	99.97404110
14.02632963	99.97399550
14.02632963	99.97395393
14.02632963	99.97391034
14.02633874	99.97384664
14.02631727	99.97382854
14.02626913	99.97382786
14.02622620	99.97382384
14.02618586	99.97382719
14.02613207	99.97382585
14.02608978	99.97382585
14.02604880	99.97382854
14.02599870	99.97382451
14.02595642	99.97382518
14.02591348	99.97382652
14.02587380	99.97382585
14.02581720	99.97382585
14.02577816	99.97382451
14.02573523	99.97382652
14.02568423	99.97382678
14.02564065	99.97382678
14.02560096	99.97382410
14.02554696	99.97382343
14.02550865	99.97382543
14.02546702	99.97382811
14.02541367	99.97382409
14.02537464	99.97382476
14.02533300	99.97382610
14.02527900	99.97382610
14.02523672	99.97382409
14.02519573	99.97380263
14.02514434	99.97380464
14.02510270	99.97380531
14.02505846	99.97380531
14.02501878	99.97380531
14.02496738	99.97380330
14.02492510	99.97380464
14.02487305	99.97380263
14.02487305	99.97380263
14.02483207	99.97380431
14.02483207	99.97380464
14.02478978	99.97380397
14.02474749	99.97380397
14.02469545	99.97380397
14.02465576	99.97380397
14.02461283	99.97380330
14.02456078	99.97380196
14.02451915	99.97380263
14.02447946	99.97380263
14.02442547	99.97380397
14.02438383	99.97380464
14.02434154	99.97380397
14.02428820	99.97380531
14.02424851	99.97378386
14.02415483	99.97378319
14.02415613	99.97378319
14.02411254	99.97378386
14.02407221	99.97378319
14.02402277	99.97378319
14.02398048	99.97378386
14.02393624	99.97378251
14.02389460	99.97378251
14.02384321	99.97378319
14.02380027	99.97378117
14.02375733	99.97378319
14.02370594	99.97378251
14.02366430	99.97378453
14.02362267	99.97378261
14.02357062	99.97378194
14.02353029	99.97378194
14.02348735	99.97378395
14.02343726	99.97378127
14.02339367	99.97378328
14.02335268	99.97378328
14.02330194	99.97378194
14.02324141	99.97378508
14.02319847	99.97378239
14.02315358	99.97378373
14.02310153	99.97378373
14.02306185	99.97378306
14.02302151	99.97378172
14.02296556	99.97378440
14.02292783	99.97378038
14.02288537	99.97378240
14.02284373	99.97378106
14.02279169	99.97378307
14.02275005	99.97378240
14.02271686	99.97378224
14.02266611	99.97378358
14.02262513	99.97378358
14.02258284	99.97378090
14.02254186	99.97378291
14.02248851	99.97378157
14.02244882	99.97378291
14.02240589	99.97378627
14.02254186	99.97378090
14.02249046	99.97378560
14.02244687	99.97378425
14.02240654	99.97378157
14.02235449	99.97378157
14.02231155	99.97378560
